ASX_code, Company_name, Listing_date, GICs_industry_group, Market_CapAHY,ASALEO CARE LIMITED,Not provided,Consumer Durables & Apparel,
AAU,ANTILLES GOLD LIMITED,25/11/1993,Materials,20695864
DVN,DEVINE LIMITED,25/11/1993,Real Estate,37301681
IMU,IMUGENE LIMITED,24/11/1993,Pharmaceuticals, Biotechnology & Life Sciences,1736994548
A1M,AIC MINES LIMITED,4/11/1993,Materials,18553055
CCE,CARNEGIE CLEAN ENERGY LIMITED,26/10/1993,Utilities,44107721
BUB,BUBS AUSTRALIA LIMITED,5/10/1993,Food, Beverage & Tobacco,281876767
PDZ,PRAIRIE MINING LIMITED,6/09/1993,Materials,60514099
QTM,QUANTUM HEALTH GROUP LIMITED,30/08/1993,Health Care Equipment & Services,59800339
CDH,CHONGHERR INVESTMENTS LTD,10/08/1993,Materials,N/A
AVE,AVECHO BIOTECHNOLOGY LIMITED,9/08/1993,Pharmaceuticals, Biotechnology & Life Sciences,33050097
WOW,WOOLWORTHS GROUP LIMITED,12/07/1993,Food & Staples Retailing,47549642162
GWA,GWA GROUP LIMITED.,20/05/1993,Capital Goods,729314061
ECL,EXCELSIOR CAPITAL LTD,22/04/1993,Capital Goods,47260984
IEQ,INTERNATIONAL EQUITIES CORPORATION LIMITED.,11/03/1993,Real Estate,4487825
KKL,KOLLAKORN CORPORATION LIMITED,11/02/1993,Technology Hardware & Equipment,N/A
MSI,MULTISTACK INTERNATIONAL LIMITED,11/02/1993,Capital Goods,7524363
DXB,DIMERIX LIMITED,4/02/1993,Pharmaceuticals, Biotechnology & Life Sciences,39599859
EGY,ENERGY TECHNOLOGIES LIMITED,22/10/1992,Capital Goods,28425410
HT1,HT&E LIMITED,7/05/1992,Media & Entertainment,456822396
OVT,OVATO LIMITED,13/02/1992,Commercial & Professional Services,36638437
ADD,ADAVALE RESOURCES LIMITED,6/02/1992,Energy,25526446
HRZ,HORIZON MINERALS LIMITED,6/02/1992,Materials,73836776
PRM,PROMINENCE ENERGY NL,23/01/1992,Energy,9796439
SWM,SEVEN WEST MEDIA LIMITED,9/01/1992,Media & Entertainment,722876153
DUI,DIVERSIFIED UNITED INVESTMENT LIMITED,19/12/1991,Investment Trust/Fund,1081458472
RWD,REWARD MINERALS LTD,12/12/1991,Materials,26251113
CBA,COMMONWEALTH BANK OF AUSTRALIA.,12/09/1991,Banks,1.75E+11
LEX,LEFROY EXPLORATION LIMITED,5/09/1991,Materials,115415680
SPK,SPARK NEW ZEALAND LIMITED,22/08/1991,Telecommunication Services,8364720417
SER,STRATEGIC ENERGY RESOURCES LIMITED,15/08/1991,Materials,11695188
BD1,BARD1 LIFE SCIENCES LIMITED,18/04/1991,Health Care Equipment & Services,154909744
OPT,OPTHEA LIMITED,18/04/1991,Pharmaceuticals, Biotechnology & Life Sciences,451039550
VPR,VOLT POWER GROUP LIMITED,18/04/1991,Utilities,28033601
APZ,ASPEN GROUP,11/04/1991,Real Estate,152442075
MND,MONADELPHOUS GROUP LIMITED,28/03/1991,Capital Goods,960557085
IDT,IDT AUSTRALIA LIMITED,18/02/1991,Pharmaceuticals, Biotechnology & Life Sciences,77954555
DOW,DOWNER EDI LIMITED,20/12/1990,Commercial & Professional Services,3843082100
SRI,SIPA RESOURCES LIMITED,23/08/1990,Materials,9335158
SFG,SEAFARMS GROUP LIMITED,14/06/1990,Food, Beverage & Tobacco,155049055
WNR,WINGARA AG LTD,31/01/1990,Food, Beverage & Tobacco,17261695
HPP,HEALTH AND PLANT PROTEIN GROUP LIMITED,14/12/1989,Food, Beverage & Tobacco,35003910
EBG,EUMUNDI GROUP LIMITED,7/12/1989,Consumer Services,41543333
IGE,INTEGRATED GREEN ENERGY SOLUTIONS LTD,23/11/1989,Commercial & Professional Services,N/A
FIN,FIN RESOURCES LIMITED,2/11/1989,Materials,19024705
BBL,BRISBANE BRONCOS LIMITED,12/05/1989,Media & Entertainment,46079097
TBR,TRIBUNE RESOURCES LIMITED,4/05/1989,Materials,253420812
AC8,AUSCANN GROUP HOLDINGS LTD,3/05/1989,Pharmaceuticals, Biotechnology & Life Sciences,48460182
WAT,WATERCO LIMITED,23/03/1989,Consumer Durables & Apparel,103574219
WZR,WISR LIMITED,16/03/1989,Diversified Financials,348854465
DCC,DIGITALX LIMITED,6/02/1989,Software & Services,37723459
OEC,ORBITAL CORPORATION LIMITED,24/01/1989,Capital Goods,65233372
CTM,CENTAURUS METALS LIMITED,12/01/1989,Materials,288424751
TSL,TITANIUM SANDS LIMITED,22/12/1988,Materials,N/A
EWC,ENERGY WORLD CORPORATION LTD,8/12/1988,Utilities,221691449
CUL,CULLEN RESOURCES LIMITED,23/11/1988,Materials,9721859
NUF,NUFARM LIMITED,10/11/1988,Materials,1701296106
SWP,SWOOP HOLDINGS LIMITED,6/10/1988,Telecommunication Services,161644606
ZNO,ZOONO GROUP LIMITED,21/07/1988,Materials,108396887
SUN,SUNCORP GROUP LIMITED,7/07/1988,Insurance,14086974092
IMM,IMMUTEP LIMITED,23/06/1988,Pharmaceuticals, Biotechnology & Life Sciences,400261820
KCN,KINGSGATE CONSOLIDATED LIMITED.,21/04/1988,Materials,193423179
SIH,SIHAYO GOLD LIMITED,31/03/1988,Materials,40540076
CLA,CELSIUS RESOURCES LIMITED.,24/03/1988,Materials,36652983
UOS,UNITED OVERSEAS AUSTRALIA LIMITED,17/02/1988,Real Estate,1187889405
XST,XSTATE RESOURCES LIMITED,14/01/1988,Energy,10758350
ADS,ADSLOT LTD.,17/12/1987,Software & Services,55496176
SBR,SABRE RESOURCES LIMITED,17/12/1987,Materials,7573786
PMV,PREMIER INVESTMENTS LIMITED,15/12/1987,Retailing,4406886223
CLX,CTI LOGISTICS LIMITED,2/12/1987,Transportation,70867769
QTG,Q TECHNOLOGY GROUP LIMITED,2/12/1987,Technology Hardware & Equipment,N/A
RHT,RESONANCE HEALTH LIMITED,23/10/1987,Health Care Equipment & Services,83006928
EYE,NOVA EYE MEDICAL LIMITED,12/10/1987,Health Care Equipment & Services,46697995
CT1,CONSTELLATION TECHNOLOGIES LIMITED,8/10/1987,Technology Hardware & Equipment,24215025
PAC,PACIFIC CURRENT GROUP LIMITED,25/09/1987,Diversified Financials,290740988
IMD,IMDEX LIMITED,24/09/1987,Materials,790922538
TCO,TRANSMETRO CORPORATION LIMITED,17/09/1987,Consumer Services,11241534
SNL,SUPPLY NETWORK LIMITED,10/09/1987,Retailing,314419467
DGH,DESANE GROUP HOLDINGS LIMITED,4/09/1987,Real Estate,48273788
HVN,HARVEY NORMAN HOLDINGS LIMITED,3/09/1987,Retailing,6815656397
SIT,SITE GROUP INTERNATIONAL LIMITED,21/08/1987,Consumer Services,9253696
SVS,SUNVEST CORPORATION LIMITED,20/08/1987,Investment Trust/Fund,6201102
VAR,VARISCAN MINES LIMITED,20/08/1987,Materials,21022455
GMR,GOLDEN RIM RESOURCES LTD,13/08/1987,Materials,21362797
RIC,RIDLEY CORPORATION LIMITED,13/08/1987,Food, Beverage & Tobacco,367419221
GTG,GENETIC TECHNOLOGIES LIMITED,30/07/1987,Pharmaceuticals, Biotechnology & Life Sciences,81150541
CII,CI RESOURCES LIMITED,24/07/1987,Materials,N/A
ARB,ARB CORPORATION LIMITED.,26/06/1987,Automobiles & Components,3442359780
KNM,KNEOMEDIA LIMITED,24/06/1987,Media & Entertainment,4941233
BYI,BEYOND INTERNATIONAL LIMITED,12/06/1987,Media & Entertainment,41709138
NVA,NOVA MINERALS LIMITED,11/06/1987,Materials,210118331
EMP,EMPEROR ENERGY LIMITED,5/06/1987,Energy,6284146
NCM,NEWCREST MINING LIMITED,4/06/1987,Materials,21086074054
MAN,MANDRAKE RESOURCES LIMITED,29/05/1987,Materials,75467223
NTL,NEW TALISMAN GOLD MINES LIMITED,28/05/1987,Materials,9772789
TGG,TEMPLETON GLOBAL GROWTH FUND LIMITED,28/05/1987,Investment Trust/Fund,311012386
PNR,PANTORO LIMITED,21/05/1987,Materials,302805619
EQX,EQUATORIAL RESOURCES LIMITED,14/05/1987,Materials,37153879
SHL,SONIC HEALTHCARE LIMITED,30/04/1987,Health Care Equipment & Services,18199319302
MGU,MAGNUM MINING AND EXPLORATION LIMITED,23/04/1987,Materials,79976405
FWD,FLEETWOOD LIMITED,15/04/1987,Consumer Durables & Apparel,211005182
IBC,IRONBARK CAPITAL LIMITED,2/04/1987,Investment Trust/Fund,62814938
LNY,LANEWAY RESOURCES LTD,2/04/1987,Materials,18875330
FMG,FORTESCUE METALS GROUP LTD,19/03/1987,Materials,72632782416
CAI,CALIDUS RESOURCES LIMITED,13/03/1987,Materials,195964890
RDN,RAIDEN RESOURCES LIMITED,12/03/1987,Materials,31216037
LCE,LONDON CITY EQUITIES LIMITED,6/03/1987,Diversified Financials,13605660
KSN,KINGSTON RESOURCES LIMITED,5/03/1987,Materials,62422128
TRY,TROY RESOURCES LIMITED,5/03/1987,Materials,35050269
RRL,REGIS RESOURCES LIMITED,19/02/1987,Materials,1923230915
SGP,STOCKLAND,19/02/1987,Real Estate,11004861362
ADX,ADX ENERGY LTD,29/01/1987,Energy,18578448
TZL,TZ LIMITED,22/01/1987,Technology Hardware & Equipment,19415984
KFE,KOGI IRON LIMITED,16/01/1987,Materials,12274693
DLC,DELECTA LIMITED,15/01/1987,Retailing,6556038
FFI,FFI HOLDINGS LIMITED,15/01/1987,Food, Beverage & Tobacco,77797453
NGY,NUENERGY GAS LIMITED,15/01/1987,Energy,59238220
CWZ,CASHWERKZ LIMITED,14/01/1987,Diversified Financials,72208397
PTX,PRESCIENT THERAPEUTICS LIMITED,19/12/1986,Pharmaceuticals, Biotechnology & Life Sciences,147442203
LMG,LATROBE MAGNESIUM LIMITED,18/12/1986,Materials,22335233
JYC,JOYCE CORPORATION LTD,17/12/1986,Retailing,74669803
TAM,TANAMI GOLD NL,11/12/1986,Materials,82256793
GED,GOLDEN DEEPS LIMITED.,4/12/1986,Materials,10861920
GEDN,GOLDEN DEEPS LIMITED.,4/12/1986,Materials,10861920
CAA,CAPRAL LIMITED,20/11/1986,Materials,123883462
AAR,ANGLO AUSTRALIAN RESOURCES NL,13/11/1986,Materials,50654721
BEL,BENTLEY CAPITAL LIMITED,7/11/1986,Investment Trust/Fund,7993431
BCC,BEAM COMMUNICATIONS HOLDINGS LIMITED,6/11/1986,Technology Hardware & Equipment,19138503
MYG,MAYFIELD GROUP HOLDINGS LIMITED,30/10/1986,Capital Goods,37987818
ODA,ORCODA LIMITED,15/09/1986,Software & Services,18449118
LYC,LYNAS RARE EARTHS LIMITED,11/09/1986,Materials,5199223401
PCL,PANCONTINENTAL OIL & GAS NL,11/09/1986,Energy,9010073
PRX,PRODIGY GOLD NL,21/08/1986,Materials,24386359
ARO,ASTRO RESOURCES NL,14/08/1986,Materials,16938869
APG,AUSTPAC RESOURCES NL,24/07/1986,Materials,N/A
IDA,INDIANA RESOURCES LIMITED,17/07/1986,Materials,23264833
RPG,RAPTIS GROUP LIMITED,17/07/1986,Real Estate,1904591
FGO,FARGO ENTERPRISES LIMITED,3/07/1986,Software & Services,7114540
HAW,HAWTHORN RESOURCES LIMITED,3/07/1986,Materials,14674687
SPN,SPARC TECHNOLOGIES LIMITED,3/07/1986,Materials,19377462
TNR,TORIAN RESOURCES LIMITED,30/06/1986,Materials,24342840
MCX,MARINER CORPORATION LIMITED,20/06/1986,Diversified Financials,3219566
HLX,HELIX RESOURCES LIMITED,22/05/1986,Materials,33939565
GRR,GRANGE RESOURCES LIMITED.,27/03/1986,Materials,682829832
ECS,ECS BOTANICS HOLDINGS LTD,13/03/1986,Pharmaceuticals, Biotechnology & Life Sciences,32793265
ECTDA,ENVIRONMENTAL CLEAN TECHNOLOGIES LIMITED.,5/02/1986,Commercial & Professional Services,0
ARE,ARGONAUT RESOURCES NL,23/01/1986,Materials,23440331
FARDA,FAR LIMITED,23/01/1986,Energy,
MLS,METALS AUSTRALIA LTD,23/01/1986,Materials,8454376
BEN,BENDIGO AND ADELAIDE BANK LIMITED,19/12/1985,Banks,5635621011
DYL,DEEP YELLOW LIMITED,19/12/1985,Energy,237198896
DSE,DROPSUITE LIMITED,12/12/1985,Software & Services,113090053
TIA,TIAN AN AUSTRALIA LIMITED,11/12/1985,Real Estate,25982649
LKO,LAKES BLUE ENERGY NL,5/12/1985,Energy,N/A
FNP,FREEDOM FOODS GROUP LIMITED,7/11/1985,Food, Beverage & Tobacco,103915995
SDI,SDI LIMITED,7/11/1985,Health Care Equipment & Services,105195994
EL8,ELEVATE URANIUM LTD,23/10/1985,Energy,69132705
MTB,MOUNT BURGESS MINING NL,5/09/1985,Materials,5314198
ANN,ANSELL LIMITED,22/08/1985,Health Care Equipment & Services,5401192319
RND,RAND MINING LIMITED,15/08/1985,Materials,84176422
EQT,EQT HOLDINGS LIMITED,6/08/1985,Diversified Financials,562243605
CVC,CVC LIMITED,27/06/1985,Diversified Financials,230143465
AFA,ASF GROUP LIMITED,29/05/1985,Diversified Financials,38050862
BKL,BLACKMORES LIMITED,2/05/1985,Household & Personal Products,1410003438
CYM,CYPRIUM METALS LIMITED,26/04/1985,Materials,148113688
EVZ,EVZ LIMITED,26/04/1985,Capital Goods,15859261
RMI,RESOURCE MINING CORPORATION LIMITED,14/02/1985,Materials,4236623
BOT,BOTANIX PHARMACEUTICALS LTD,24/01/1985,Pharmaceuticals, Biotechnology & Life Sciences,89529071
WES,WESFARMERS LIMITED,15/11/1984,Retailing,66477053388
EEG,EMPIRE ENERGY GROUP LIMITED,30/08/1984,Energy,141082988
PRT,PRIME MEDIA GROUP LIMITED,30/08/1984,Media & Entertainment,84255970
CIO,CONNECTED IO LIMITED,16/08/1984,Technology Hardware & Equipment,5330797
CVN,CARNARVON PETROLEUM LIMITED,16/08/1984,Energy,414825678
SXY,SENEX ENERGY LIMITED,15/08/1984,Energy,621022319
SEN,SENETAS CORPORATION LIMITED,21/06/1984,Technology Hardware & Equipment,51943161
ADY,ADMIRALTY RESOURCES NL.,1/12/1983,Materials,19705290
MAH,MACMAHON HOLDINGS LIMITED,1/12/1983,Materials,420222235
ATR,ASTRON CORPORATION LIMITED,11/11/1983,Materials,67362393
RPM,RPM AUTOMOTIVE GROUP LIMITED,10/11/1983,Automobiles & Components,42603765
MGL,MAGONTEC LIMITED,7/07/1983,Materials,20716647
PLL,PIEDMONT LITHIUM INC.,28/03/1983,Materials,1645826199
ARA,ARIADNE AUSTRALIA LIMITED,12/10/1982,Commercial & Professional Services,107933298
MRC,MINERAL COMMODITIES LTD,14/08/1981,Materials,N/A
ELD,ELDERS LIMITED,30/06/1981,Food, Beverage & Tobacco,1786962475
HZN,HORIZON OIL LIMITED,30/06/1981,Energy,173683726
EGL,ENVIRONMENTAL GROUP LIMITED (THE),12/02/1981,Capital Goods,22711961
ALD,AMPOL LIMITED,31/12/1980,Energy,6648628562
CRM,CARBON MINERALS LIMITED,31/12/1980,Energy,4700875
TPP,TEMPO AUSTRALIA LTD,4/12/1980,Commercial & Professional Services,23571308
JRV,JERVOIS MINING LIMITED,1/12/1980,Materials,465328797
PSA,PETSEC ENERGY LIMITED,1/12/1980,Energy,N/A
ERA,ENERGY RESOURCES OF AUSTRALIA LIMITED,19/11/1980,Energy,941302715
ALK,ALKANE RESOURCES LIMITED,7/10/1980,Materials,666835456
GME,GME RESOURCES LIMITED,21/08/1980,Materials,26172746
GUL,GULLEWA LIMITED,19/06/1980,Materials,14954594
MCM,MC MINING LIMITED,24/04/1980,Energy,15441956
RSG,RESOLUTE MINING LIMITED,11/01/1979,Materials,596102061
SHV,SELECT HARVESTS LIMITED,15/06/1978,Food, Beverage & Tobacco,786267380
AKG,ACADEMIES AUSTRALASIA GROUP LIMITED,1/06/1977,Consumer Services,33817834
MGX,MOUNT GIBSON IRON LIMITED,12/02/1976,Materials,1098881757
ABL,ABILENE OIL AND GAS LIMITED,1/01/1974,Energy,N/A
AUI,AUSTRALIAN UNITED INVESTMENT COMPANY LIMITED,1/01/1974,Investment Trust/Fund,1262053166
CXZ,CONNEXION TELEMATICS LTD,1/01/1974,Software & Services,14082642
EMB,EMBELTON LIMITED,1/01/1974,Capital Goods,26110070
MPR,MPOWER GROUP LIMITED,1/01/1974,Diversified Financials,17492796
OSH,OIL SEARCH LIMITED,1/01/1974,Energy,7916611030
REH,REECE LIMITED,1/01/1974,Capital Goods,14793037745
SFC,SCHAFFER CORPORATION LIMITED,1/01/1974,Automobiles & Components,290228781
SKS,SKS TECHNOLOGIES GROUP LIMITED,1/01/1974,Capital Goods,24836228
SSL,SIETEL LIMITED,1/01/1974,Real Estate,64700430
TOM,TOMIZONE LIMITED,1/01/1974,Telecommunication Services,N/A
QBE,QBE INSURANCE GROUP LIMITED,28/06/1973,Insurance,15813757791
KAI,KAIROS MINERALS LIMITED,30/05/1973,Materials,53647026
CMW,CROMWELL PROPERTY GROUP,22/02/1973,Real Estate,2303374194
BPT,BEACH ENERGY LIMITED,30/06/1972,Energy,2863073738
JIN,JUMBO INTERACTIVE LIMITED,14/06/1972,Consumer Services,1071620670
LIO,LION ENERGY LIMITED,15/02/1972,Energy,11209584
WPL,WOODSIDE PETROLEUM LTD,18/11/1971,Energy,21468559860
KSC,K & S CORPORATION LIMITED,25/08/1971,Transportation,194466004
BOQ,BANK OF QUEENSLAND LIMITED.,24/08/1971,Banks,5755188276
HNG,HGL LIMITED,24/08/1971,Capital Goods,37570636
EZL,EUROZ LIMITED,2/08/1971,Diversified Financials,342157055
GML,GATEWAY MINING LIMITED,2/08/1971,Materials,36169076
KPO,KALINA POWER LIMITED,2/08/1971,Utilities,35452525
WHF,WHITEFIELD LIMITED,2/08/1971,Investment Trust/Fund,596860735
COO,CORUM GROUP LIMITED,28/07/1971,Software & Services,51917841
GRV,GREENVALE MINING LTD,28/07/1971,Energy,130001793
IPC,IMPERIAL PACIFIC LIMITED,28/07/1971,Diversified Financials,5927369
LSA,LACHLAN STAR LIMITED,28/07/1971,Materials,69933199
ONX,ORMINEX LTD,28/07/1971,Materials,26298937
HWK,HAWKSTONE MINING LIMITED,8/07/1971,Materials,44712934
EM1,EMERGE GAMING LIMITED,9/06/1971,Media & Entertainment,42606925
GPT,GPT GROUP,1/04/1971,Real Estate,9165375864
TNG,TNG LIMITED,18/02/1971,Materials,76219319
BOC,BOUGAINVILLE COPPER LIMITED,31/12/1970,Materials,220584375
OEQ,ORION EQUITIES LIMITED,19/11/1970,Diversified Financials,5789676
ZGL,ZICOM GROUP LIMITED,12/11/1970,Capital Goods,14331291
KOV,KORVEST LTD,17/09/1970,Capital Goods,56143474
WBC,WESTPAC BANKING CORPORATION,18/07/1970,Banks,94099379875
CIN,CARLTON INVESTMENTS LIMITED,30/06/1970,Investment Trust/Fund,809860308
FAU,FIRST AU LIMITED,1/01/1970,Materials,7375545
OZL,OZ MINERALS LIMITED,1/01/1970,Materials,7359084025
ANZ,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,30/09/1969,Banks,79760536654
AMC,AMCOR PLC,28/08/1969,Materials,23490143224
SBM,ST BARBARA LIMITED,15/05/1969,Materials,1274442820
KIS,KING ISLAND SCHEELITE LIMITED,21/09/1967,Materials,88361580
CYG,COVENTRY GROUP LIMITED,27/01/1966,Capital Goods,130966651
PPT,PERPETUAL LIMITED,24/06/1964,Diversified Financials,2240301848
ARG,ARGO INVESTMENTS LIMITED,31/03/1963,Investment Trust/Fund,6452923952
CIM,CIMIC GROUP LIMITED,11/12/1962,Capital Goods,6135649797
RIO,RIO TINTO LIMITED,19/09/1962,Materials,46769531054
GOW,GOWING BROS LIMITED,31/07/1962,Diversified Financials,128214514
AFI,AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED,30/06/1962,Investment Trust/Fund,9485901835
BKW,BRICKWORKS LIMITED,30/06/1962,Materials,3729274392
EVT,EVENT HOSPITALITY AND ENTERTAINMENT LTD,30/06/1962,Media & Entertainment,2002048371
GUD,G.U.D. HOLDINGS LIMITED,30/06/1962,Automobiles & Components,1117929028
HIL,HILLS LIMITED,30/06/1962,Technology Hardware & Equipment,32477974
ILU,ILUKA RESOURCES LIMITED,30/06/1962,Materials,3678804466
LLC,LENDLEASE GROUP,30/06/1962,Real Estate,7670843038
MCP,MCPHERSON'S LIMITED,30/06/1962,Household & Personal Products,143169858
SST,STEAMSHIPS TRADING COMPANY LIMITED,30/06/1962,Capital Goods,300159734
ABC,ADBRI LIMITED,31/05/1962,Materials,2297248994
MLT,MILTON CORPORATION LIMITED,17/04/1962,Investment Trust/Fund,4200455168
CSR,CSR LIMITED,31/03/1962,Materials,2727851201
NAB,NATIONAL AUSTRALIA BANK LIMITED,31/01/1962,Banks,85897679697
ORI,ORICA LIMITED,28/11/1961,Materials,5452766847
AWC,ALUMINA LIMITED,31/10/1961,Materials,4729740710
ORG,ORIGIN ENERGY LIMITED,13/07/1961,Energy,7925449820
OLH,OLDFIELDS HOLDINGS LIMITED,15/06/1960,Capital Goods,12745696
APE,EAGERS AUTOMOTIVE LIMITED,17/04/1957,Retailing,4126345682
STO,SANTOS LIMITED,1/10/1954,Energy,14685615589
ALQ,ALS LIMITED,18/07/1952,Commercial & Professional Services,6203995389
SOL,WASHINGTON H SOUL PATTINSON & COMPANY LIMITED,21/01/1903,Energy,8017349267
1VG,VICTORY GOLDFIELDS LIMITED,,Mining/Exploration,0
AE1,AERISON GROUP LTD,,Capital Goods,0
AS2,ASKARI METALS LIMITED,,Materials,0
BEZ,BESRA GOLD INC.,,Mining/Exploration,0
BMM,BALKAN MINING AND MINERALS LIMITED,,Mining/Exploration,0
BMR,BALLYMORE RESOURCES LIMITED,,Materials,0
BUR,BURLEY MINERALS LTD,,Materials,0
CHR,CHARGER METALS NL,,Materials,0
CNR,CANNON RESOURCES LIMITED,,Materials,0
CSM,COSMO GOLD LIMITED,,Materials,0
DRA,DRA GLOBAL LIMITED,,Capital Goods,0
ETT,EAST 33 LIMITED.,,Food, Beverage & Tobacco,0
G50,GOLD 50 LIMITED,,Materials,0
GFN,GEFEN INTERNATIONAL A.I. LTD,,Retailing,0
IND,INDUSTRIAL MINERALS LTD,,Materials,0
KNI,KUNIKO LIMITED,,Mining/Exploration,0
LKY,LOCKSLEY RESOURCES LIMITED,,Materials,0
M3M,M3 MINING LIMITED,,Materials,0
MTM,MT MONGER RESOURCES LIMITED,,Materials,0
OPN,OPENN NEGOTIATION LIMITED,,Software & Services,0
PFE,PANTERA MINERALS LIMITED,,Mining/Exploration,0
PGO,PACGOLD LIMITED,,Materials,0
RBX,RESOURCE BASE LIMITED.,,Materials,0
SLH,SILK LOGISTICS HOLDINGS LIMITED,,Transportation,0
TES,TEST SECURITY,,Software & Services,0
WGR,WESTERN GOLD RESOURCES LIMITED.,,Materials,0
WMG,WESTERN MINES GROUP LTD,,Materials,0
